sales_key,date_key,store_key,product_key,category_key,supplier_key,promotion_key,channel_key,units_sold,unit_price,sales_amount,cost_amount,on_hand_qty
12241,20250505,8,26,4,5,0,3,10,70.07,700.7,498.5,58
12242,20250131,1,91,3,13,0,3,22,72.87,1603.14,1105.94,100
12243,20250928,8,20,3,14,2,3,8,95.52,649.54,520.48,54
12244,20250716,9,166,5,8,0,2,12,73.49,881.88,632.04,95
12245,20250313,23,200,6,5,0,2,13,64.15,833.95,620.88,88
12246,20260106,16,174,5,6,0,1,13,89.23,1159.99,804.57,68
12247,20250406,13,199,3,5,0,2,7,85.91,601.37,413.28,52
12248,20250704,15,67,6,7,2,3,16,71.53,972.81,794.24,134
12249,20260618,29,56,1,3,0,1,9,77.24,695.16,466.47,56
12250,20250205,29,172,1,10,0,3,7,45.15,316.05,199.85,69
12251,20250514,1,131,4,9,0,1,18,18.62,335.16,244.08,69
12252,20250621,26,76,3,8,1,2,14,72.7,916.02,718.62,62
12253,20251002,11,43,5,2,4,2,12,36.02,345.79,285.0,69
12254,20250513,23,6,6,4,0,3,8,96.46,771.68,585.2,46
12255,20260608,30,8,5,15,4,3,7,87.49,489.94,405.16,49
12256,20250103,16,139,3,4,3,2,7,64.78,399.04,319.62,81
12257,20260527,19,53,3,3,0,2,27,149.51,4036.77,2783.7,113
12258,20251016,13,165,3,2,0,3,23,61.72,1419.56,964.85,130
12259,20250121,3,170,1,12,0,2,18,103.62,1865.16,1343.34,209
12260,20250304,2,91,3,13,4,1,9,73.74,530.93,452.43,61
12261,20250225,11,60,5,9,0,1,13,84.65,1100.45,787.15,83
12262,20250605,25,35,6,8,0,2,16,20.66,330.56,251.68,93
12263,20250629,11,52,2,8,0,1,4,124.48,497.92,326.96,27
12264,20251213,13,124,3,14,0,3,9,31.77,285.93,192.87,45
12265,20250618,16,152,2,1,4,3,14,88.75,994.0,795.48,56
12266,20260127,10,148,2,15,4,3,20,76.02,1216.32,1065.6,40
12267,20250608,15,192,4,3,0,1,16,83.26,1332.16,887.68,68
12268,20250523,19,131,4,9,2,2,12,18.1,184.62,162.72,36
12269,20250529,26,102,2,13,1,3,9,51.22,414.88,338.04,53
12270,20250627,23,72,2,1,0,1,5,71.28,356.4,260.2,41
12271,20260329,25,68,3,6,2,3,16,51.57,701.35,542.24,138
12272,20250514,16,74,1,15,3,3,5,64.12,282.13,225.0,22
12273,20250528,21,176,3,2,2,1,25,104.43,2219.14,1789.5,119
12274,20260601,5,110,5,2,0,2,4,35.34,141.36,95.76,21
12275,20251220,5,45,1,10,1,1,2,39.48,71.06,54.92,6
12276,20250413,28,39,2,5,3,2,9,43.79,346.82,273.78,86
12277,20260414,19,6,6,4,2,3,11,101.06,944.91,804.65,8
12278,20250409,4,170,1,12,4,1,14,105.83,1185.3,1044.82,99
12279,20250329,13,44,3,10,3,3,8,48.87,344.04,275.28,50
12280,20250829,30,21,4,2,0,3,10,86.42,864.2,557.6,60
12281,20260109,1,58,1,2,2,1,28,40.69,968.42,707.28,38
12282,20250413,14,98,5,7,0,2,33,7.49,247.17,165.0,92
12283,20260211,26,192,4,3,3,1,9,81.37,644.45,499.32,52
12284,20250326,29,172,1,10,0,3,12,44.72,536.64,342.6,71
12285,20260227,12,35,6,8,0,3,13,20.39,265.07,204.49,63
12286,20250221,28,106,5,3,0,2,6,21.3,127.8,85.92,29
12287,20250908,22,165,3,2,4,2,22,58.6,1031.36,922.9,72
12288,20251212,13,153,6,5,4,1,14,20.21,226.35,187.18,18
12289,20250524,24,94,3,5,0,2,18,59.7,1074.6,772.74,246
12290,20251127,25,48,6,7,0,3,14,22.46,314.44,219.24,120
12291,20260107,9,158,4,14,0,3,15,87.48,1312.2,919.2,66
12292,20251218,3,90,5,8,1,1,28,50.01,1260.25,995.96,167
12293,20250803,24,48,6,7,0,3,9,21.62,194.58,140.94,56
12294,20260222,3,143,2,10,0,1,21,96.05,2017.05,1430.31,166
12295,20260131,24,177,5,12,1,3,7,89.05,561.02,434.98,22
12296,20250626,11,178,1,12,0,3,13,88.49,1150.37,803.92,50
12297,20260201,22,188,3,13,1,3,8,30.41,218.95,159.76,22
12298,20260511,19,129,4,3,4,3,21,121.68,2044.22,1709.61,172
12299,20260318,2,154,2,7,2,2,5,110.34,468.95,372.6,48
12300,20260131,1,49,5,12,0,3,15,136.17,2042.55,1313.7,57
12301,20260218,19,65,3,15,0,3,11,60.77,668.47,442.64,46
12302,20260311,16,30,3,3,0,1,6,72.83,436.98,297.36,48
12303,20250606,2,17,4,2,0,3,24,67.26,1614.24,1094.64,77
12304,20260125,30,169,3,1,0,3,28,68.79,1926.12,1190.0,92
12305,20250418,8,92,5,5,4,2,30,64.39,1545.36,1381.5,29
12306,20250713,26,111,2,10,4,2,12,53.65,515.04,459.72,72
12307,20260520,4,18,1,2,1,2,19,51.21,875.69,671.08,44
12308,20250602,7,37,6,10,1,2,14,75.92,956.59,718.34,87
12309,20260401,16,16,5,5,0,2,4,27.07,108.28,73.88,15
12310,20250817,16,98,5,7,0,2,18,7.72,138.96,90.0,82
12311,20250424,19,117,1,11,0,2,11,122.94,1352.34,878.68,47
12312,20250222,6,26,4,5,4,2,20,69.57,1113.12,997.0,54
12313,20251024,8,142,2,5,3,2,28,77.77,1916.25,1434.72,22
12314,20250901,8,22,3,7,0,1,6,106.49,638.94,430.5,45
12315,20251004,14,168,2,5,0,1,18,34.46,620.28,428.94,20
12316,20250124,28,184,5,4,0,2,14,52.84,739.76,501.9,49
12317,20250525,14,129,4,3,0,2,29,117.27,3400.83,2360.89,176
12318,20250103,30,109,3,5,0,1,8,60.2,481.6,350.16,39
12319,20250613,8,147,1,15,0,2,27,69.83,1885.41,1253.88,76
12320,20260519,8,50,5,1,4,3,13,28.65,297.96,250.25,73
12321,20250324,4,185,3,1,0,1,7,72.17,505.19,330.12,120
12322,20260108,7,177,5,12,0,3,5,89.08,445.4,310.7,47
12323,20250104,10,140,3,15,0,2,4,30.68,122.72,82.68,34
12324,20251031,12,200,6,5,0,2,15,69.81,1047.15,716.4,66
12325,20260513,22,61,6,12,0,3,13,78.36,1018.68,698.1,42
12326,20250704,14,177,5,12,2,3,7,83.5,496.82,434.98,24
12327,20250417,21,7,1,12,0,3,16,70.26,1124.16,748.96,58
12328,20251105,3,150,1,3,1,3,8,7.58,54.58,40.0,38
12329,20250531,29,58,1,2,0,2,14,41.55,581.7,353.64,14
12330,20260427,5,193,4,6,4,3,9,72.05,518.76,454.77,0
12331,20260404,2,114,3,5,0,3,14,122.0,1708.0,1115.1,38
12332,20251219,13,40,4,10,3,3,4,47.06,165.65,127.68,48
12333,20251212,20,63,3,5,2,3,17,62.65,905.29,719.44,71
12334,20251122,8,176,3,2,3,2,12,98.58,1041.0,858.96,171
12335,20260202,5,161,6,13,4,3,5,62.41,249.64,248.45,46
12336,20250906,26,72,2,1,0,3,4,70.32,281.28,208.16,24
12337,20260608,25,53,3,3,2,3,21,152.04,2713.91,2165.1,112
12338,20250706,23,7,1,12,0,1,22,71.22,1566.84,1029.82,81
12339,20250105,7,25,5,11,3,1,32,56.51,1591.32,1296.64,42
12340,20260113,17,7,1,12,1,3,12,64.14,692.71,561.72,50
12341,20251224,21,66,2,9,3,2,22,56.37,1091.32,872.74,200
12342,20260614,13,38,5,7,0,2,10,96.71,967.1,691.2,90
12343,20250802,6,5,3,7,0,3,8,70.34,562.72,414.0,56
12344,20250818,25,156,4,15,0,3,18,92.1,1657.8,1114.74,102
12345,20251031,29,176,3,2,1,1,10,104.75,942.75,715.8,40
12346,20250731,5,180,4,4,3,1,4,134.56,473.65,366.2,23
12347,20260228,22,168,2,5,0,2,10,34.46,344.6,238.3,61
12348,20250820,27,26,4,5,0,1,7,72.12,504.84,348.95,38
12349,20260228,17,33,1,1,0,3,13,44.53,578.89,363.22,98
12350,20250818,2,170,1,12,1,1,10,109.2,982.8,746.3,59
12351,20250502,21,4,3,11,0,2,35,59.67,2088.45,1460.55,175
12352,20260619,28,152,2,1,0,1,9,84.84,763.56,511.38,46
12353,20251012,8,26,4,5,2,1,17,68.59,991.13,847.45,84
12354,20260117,5,11,4,4,0,2,4,41.29,165.16,112.56,15
12355,20251116,8,157,1,3,1,3,49,50.48,2226.17,1645.42,167
12356,20250713,25,147,1,15,0,1,25,69.21,1730.25,1161.0,87
12357,20260609,17,18,1,2,0,2,29,52.09,1510.61,1024.28,35
12358,20250720,1,8,5,15,0,3,22,82.91,1824.02,1273.36,166
12359,20260621,18,177,5,12,0,2,3,89.34,268.02,186.42,17
12360,20250821,25,53,3,3,4,3,39,137.64,4294.37,4020.9,114
12361,20250113,6,194,3,9,0,3,25,25.75,643.75,418.5,236
12362,20250120,18,107,5,5,0,2,6,99.43,596.58,373.68,29
12363,20260610,7,196,1,14,2,2,18,67.11,1026.78,829.62,151
12364,20251013,1,182,1,15,0,3,20,7.08,141.6,100.0,123
12365,20250729,13,124,3,14,0,3,9,31.54,283.86,192.87,19
12366,20260315,24,22,3,7,1,2,15,106.95,1443.82,1076.25,36
12367,20251130,21,180,4,4,3,3,13,130.54,1493.38,1190.15,48
12368,20251223,4,70,3,9,0,3,22,87.74,1930.28,1435.5,17
12369,20260106,6,51,5,3,1,1,12,33.39,360.61,276.72,110
12370,20250418,17,116,4,10,0,3,23,79.98,1839.54,1236.94,58
12371,20250217,10,72,2,1,0,1,3,70.75,212.25,156.12,14
12372,20260129,10,149,5,3,0,3,21,113.77,2389.17,1623.72,97
12373,20250112,14,53,3,3,3,1,19,150.91,2523.22,1958.9,189
12374,20260124,23,184,5,4,2,1,30,53.98,1376.49,1075.5,45
12375,20250312,18,20,3,14,1,3,2,95.96,172.73,130.12,18
12376,20250522,26,94,3,5,0,3,14,58.73,822.22,601.02,46
12377,20260118,4,193,4,6,0,2,14,75.81,1061.34,707.42,10
12378,20251203,14,169,3,1,0,3,28,69.42,1943.76,1190.0,16
12379,20260227,17,165,3,2,0,2,21,56.48,1186.08,880.95,156
12380,20251126,23,124,3,14,0,1,9,31.0,279.0,192.87,62
12381,20250126,16,114,3,5,0,3,8,117.51,940.08,637.2,42
12382,20260330,28,41,1,3,0,1,1,6.49,6.49,5.0,7
12383,20250427,26,60,5,9,2,3,18,85.32,1305.4,1089.9,48
12384,20250315,21,116,4,10,1,3,35,80.27,2528.5,1882.3,262
12385,20260420,12,62,5,3,2,1,33,55.52,1557.34,1236.84,120
12386,20250416,10,63,3,5,3,3,11,59.72,578.09,465.52,43
12387,20251017,17,136,2,13,0,2,6,82.71,496.26,346.5,50
12388,20250920,14,141,6,10,4,2,8,43.09,275.78,252.64,29
12389,20260220,1,100,1,1,1,1,13,65.19,762.72,630.89,23
12390,20250124,7,57,4,11,2,1,14,109.35,1301.26,1113.98,43
12391,20250227,26,36,1,11,4,1,12,43.64,418.94,398.28,31
12392,20250813,14,53,3,3,3,2,31,144.27,3935.69,3196.1,68
12393,20250913,29,66,2,9,0,3,6,59.88,359.28,238.02,46
12394,20260302,8,190,2,3,0,1,15,40.57,608.55,436.8,135
12395,20251124,30,65,3,15,0,1,7,59.48,416.36,281.68,38
12396,20250322,25,182,1,15,3,3,44,6.88,266.39,220.0,172
12397,20260613,11,108,4,9,0,2,1,56.54,56.54,38.43,7
12398,20250906,19,91,3,13,0,1,21,72.91,1531.11,1055.67,186
12399,20260605,30,54,3,5,0,3,25,31.91,797.75,539.25,133
12400,20260619,19,154,2,7,0,2,13,108.52,1410.76,968.76,77
12401,20250128,28,169,3,1,1,1,7,69.91,440.43,297.5,51
12402,20251001,4,197,3,1,2,2,6,51.53,262.8,213.36,85
12403,20250816,5,165,3,2,0,1,19,59.01,1121.19,797.05,132
12404,20250927,1,18,1,2,0,3,39,51.08,1992.12,1377.48,20
12405,20250617,10,176,3,2,0,2,12,101.55,1218.6,858.96,135
12406,20251029,24,122,5,2,2,3,32,44.61,1213.39,993.6,77
12407,20250923,29,103,5,1,0,1,10,14.24,142.4,98.7,29
12408,20250411,17,51,5,3,0,2,13,32.93,428.09,299.78,70
12409,20250605,13,102,2,13,0,3,7,52.64,368.48,262.92,119
12410,20250321,28,161,6,13,0,1,6,61.15,366.9,298.14,7
12411,20260401,18,118,1,11,0,2,4,73.66,294.64,215.12,33
12412,20260101,17,21,4,2,1,1,12,83.55,902.34,669.12,64
12413,20250729,3,152,2,1,3,3,21,81.33,1502.98,1193.22,170
12414,20250802,7,158,4,14,0,2,26,91.16,2370.16,1593.28,156
12415,20250212,21,135,5,7,0,1,6,107.99,647.94,451.32,34
12416,20250606,21,41,1,3,3,1,1,6.6,5.81,5.0,6
12417,20260515,15,60,5,9,3,2,10,90.82,799.22,605.5,68
12418,20250117,22,92,5,5,2,2,13,64.62,714.05,598.65,56
12419,20250320,21,174,5,6,0,3,39,85.98,3353.22,2413.71,130
12420,20260402,2,163,3,4,0,2,13,40.79,530.27,360.49,61
12421,20251008,26,20,3,14,4,3,2,94.82,151.71,130.12,23
12422,20250118,21,14,5,7,0,2,18,56.02,1008.36,689.76,198
12423,20250922,7,10,1,12,0,2,25,64.59,1614.75,1100.75,84
12424,20260209,7,186,3,2,0,1,30,95.43,2862.9,2135.7,70
12425,20250706,29,173,5,7,0,2,20,70.76,1415.2,981.0,43
12426,20250726,8,44,3,10,0,3,19,46.21,877.99,653.79,79
12427,20251207,1,184,5,4,1,1,29,53.61,1399.22,1039.65,95
12428,20251120,1,101,5,6,0,3,11,66.6,732.6,560.12,118
12429,20260503,7,63,3,5,0,2,24,60.72,1457.28,1015.68,111
12430,20250514,19,147,1,15,0,2,25,71.88,1797.0,1161.0,91
12431,20250530,14,14,5,7,2,2,34,58.28,1684.29,1302.88,157
12432,20250325,22,25,5,11,3,2,19,58.22,973.44,769.88,102
12433,20251226,7,52,2,8,0,2,9,125.72,1131.48,735.66,23
12434,20251016,7,122,5,2,0,2,10,44.98,449.8,310.5,90
12435,20250707,13,168,2,5,4,1,7,35.71,199.98,166.81,63
12436,20260111,24,104,1,14,0,2,44,71.55,3148.2,2268.64,86
12437,20250723,16,88,2,9,0,2,9,75.11,675.99,486.81,56
12438,20250416,23,118,1,11,0,3,12,74.93,899.16,645.36,75
12439,20251019,3,3,4,8,0,2,23,61.36,1411.28,1032.7,105
12440,20250824,13,133,1,5,2,2,14,30.11,358.31,301.84,89
12441,20250807,14,161,6,13,0,3,15,66.3,994.5,745.35,65
12442,20250829,3,85,4,7,0,1,7,79.8,558.6,382.2,28
12443,20260509,10,130,4,9,1,3,21,89.29,1687.58,1252.02,78
12444,20250427,9,60,5,9,0,3,10,89.97,899.7,605.5,105
12445,20250529,14,188,3,13,3,3,14,29.93,368.74,279.58,23
12446,20251102,5,37,6,10,0,2,12,76.47,917.64,615.72,23
12447,20250126,9,28,5,9,0,2,15,32.4,486.0,349.65,122
12448,20250320,29,188,3,13,3,1,5,31.19,137.24,99.85,17
12449,20251102,5,102,2,13,0,1,15,52.57,788.55,563.4,55
12450,20251003,25,81,6,5,0,1,2,42.68,85.36,59.48,3
12451,20251219,17,164,3,14,1,3,8,58.58,421.78,336.4,55
12452,20250303,3,57,4,11,0,2,14,114.76,1606.64,1113.98,118
12453,20260407,13,60,5,9,0,3,7,82.23,575.61,423.85,70
12454,20250920,16,11,4,4,0,2,3,41.09,123.27,84.42,13
12455,20250325,9,104,1,14,1,3,8,71.51,514.87,412.48,45
12456,20250618,9,151,6,8,2,3,1,47.05,39.99,33.18,3
12457,20250503,22,198,1,3,0,2,21,76.09,1597.89,1137.99,94
12458,20250902,1,106,5,3,0,1,15,20.08,301.2,214.8,36
12459,20250911,28,15,5,12,4,3,6,90.78,435.74,379.92,50
12460,20250823,10,39,2,5,4,2,28,47.29,1059.3,851.76,188
12461,20250906,12,57,4,11,1,1,23,114.56,2371.39,1830.11,151
12462,20260506,4,179,6,6,0,1,8,81.58,652.64,448.64,54
12463,20260602,27,117,1,11,2,3,6,119.56,609.76,479.28,48
12464,20250922,7,187,1,2,4,2,22,18.26,321.38,284.9,181
12465,20260605,25,169,3,1,0,2,26,67.58,1757.08,1105.0,97
12466,20260318,10,177,5,12,0,3,4,81.19,324.76,248.56,22
12467,20260319,1,56,1,3,0,2,19,72.47,1376.93,984.77,36
12468,20250502,13,113,4,2,4,1,7,85.37,478.07,396.55,60
12469,20250825,16,13,5,12,3,1,7,37.81,232.91,192.08,35
12470,20250710,15,75,5,7,0,3,11,44.54,489.94,336.27,65
12471,20250222,30,63,3,5,3,1,15,62.27,821.96,634.8,35
12472,20250210,16,33,1,1,2,1,8,44.18,300.42,223.52,38
12473,20251203,24,13,5,12,3,1,15,37.57,495.92,411.6,85
12474,20250816,12,76,3,8,3,3,35,72.59,2235.77,1796.55,137
12475,20260322,5,15,5,12,0,2,7,91.53,640.71,443.24,39
12476,20251228,15,123,4,10,0,2,16,94.64,1514.24,1036.64,109
12477,20250215,17,56,1,3,0,1,10,74.05,740.5,518.3,67
12478,20260329,13,46,6,2,1,2,9,60.1,486.81,387.99,46
12479,20250925,23,23,2,11,1,2,25,63.09,1419.52,1047.75,98
12480,20251102,29,93,6,15,0,3,18,57.71,1038.78,704.88,29
12481,20260606,3,34,4,12,0,3,22,50.19,1104.18,863.5,120
12482,20251212,3,115,4,4,0,2,22,104.0,2288.0,1508.1,79
12483,20250113,9,198,1,3,0,3,11,70.76,778.36,596.09,27
12484,20250406,18,147,1,15,3,3,12,69.38,732.65,557.28,54
12485,20250819,2,24,6,4,0,1,5,45.19,225.95,155.4,21
12486,20250121,6,19,6,7,2,2,18,56.73,867.97,692.1,163
12487,20250401,13,176,3,2,0,3,16,106.75,1708.0,1145.28,101
12488,20260304,12,174,5,6,0,3,23,81.03,1863.69,1423.47,9
12489,20250319,26,73,3,3,0,3,10,60.95,609.5,460.6,37
12490,20250401,17,92,5,5,0,1,14,66.64,932.96,644.7,77
12491,20250930,27,76,3,8,1,3,13,73.17,856.09,667.29,60
12492,20250219,23,117,1,11,2,2,15,127.46,1625.11,1198.2,53
12493,20250519,13,42,5,9,0,1,23,62.39,1434.97,960.25,75
12494,20260522,30,189,2,14,0,3,11,18.82,207.02,142.67,94
12495,20251207,26,81,6,5,1,3,1,42.38,38.14,29.74,5
12496,20260605,15,34,4,12,4,2,14,54.03,605.14,549.5,102
12497,20250711,26,61,6,12,0,3,10,81.24,812.4,537.0,27
12498,20251129,8,177,5,12,1,3,8,86.67,624.02,497.12,14
12499,20250509,7,58,1,2,0,2,38,41.19,1565.22,959.88,173
12500,20250724,24,161,6,13,0,3,22,61.3,1348.6,1093.18,66
12501,20250405,24,154,2,7,0,2,13,109.65,1425.45,968.76,51
12502,20260326,7,199,3,5,0,1,21,89.09,1870.89,1239.84,66
12503,20250410,23,31,3,7,0,1,31,130.4,4042.4,2955.85,66
12504,20250421,16,79,4,1,0,3,8,110.94,887.52,611.76,46
12505,20250908,17,169,3,1,3,1,18,64.6,1023.26,765.0,71
12506,20250820,26,26,4,5,0,3,6,70.57,423.42,299.1,7
12507,20250619,5,7,1,12,0,3,7,68.84,481.88,327.67,14
12508,20250712,13,3,4,8,0,1,15,63.81,957.15,673.5,75
12509,20250609,9,17,4,2,3,1,11,66.83,646.91,501.71,65
12510,20260508,17,159,4,2,0,1,13,78.4,1019.2,862.81,18
12511,20251110,5,70,3,9,0,3,12,91.88,1102.56,783.0,47
12512,20260512,4,28,5,9,0,1,10,34.6,346.0,233.1,93
12513,20260617,21,141,6,10,0,3,8,43.21,345.68,252.64,86
12514,20251218,2,62,5,3,1,3,18,54.46,882.25,674.64,106
12515,20260322,13,28,5,9,0,2,21,33.42,701.82,489.51,84
12516,20250301,30,198,1,3,0,3,16,77.85,1245.6,867.04,97
12517,20260528,30,117,1,11,0,2,6,128.79,772.74,479.28,30
12518,20250918,6,89,5,9,4,3,19,33.71,512.39,433.01,41
12519,20260121,28,185,3,1,0,3,14,69.16,968.24,660.24,58
12520,20250513,11,47,3,12,3,2,9,12.84,101.69,88.65,70
12521,20250221,6,118,1,11,0,1,8,78.38,627.04,430.24,82
12522,20260423,16,151,6,8,0,3,1,47.86,47.86,33.18,2
12523,20250831,15,2,5,14,0,3,4,49.59,198.36,148.44,4
12524,20250316,12,55,3,10,0,1,18,59.12,1064.16,677.52,115
12525,20251222,13,20,3,14,0,1,5,91.29,456.45,325.3,20
12526,20250130,3,107,5,5,0,3,8,95.05,760.4,498.24,91
12527,20250901,8,137,4,15,3,1,45,49.15,1946.34,1395.9,262
12528,20260116,6,32,2,13,0,3,10,119.25,1192.5,825.4,132
12529,20260125,28,29,4,9,0,1,8,62.59,500.72,374.48,59
12530,20250902,15,93,6,15,0,2,10,61.27,612.7,391.6,86
12531,20250719,17,80,5,2,3,1,7,74.8,460.77,369.04,28
12532,20260329,14,22,3,7,4,1,19,104.7,1591.44,1363.25,99
12533,20250410,27,137,4,15,0,1,26,46.85,1218.1,806.52,147
12534,20250210,24,155,3,15,4,3,3,76.93,184.63,157.11,5
12535,20250326,21,86,5,15,0,1,38,13.35,507.3,384.18,150
12536,20260309,10,74,1,15,2,3,5,63.56,270.13,225.0,42
12537,20250911,10,33,1,1,2,2,23,41.74,816.02,642.62,95
12538,20250121,29,64,6,14,4,3,14,27.13,303.86,245.0,78
12539,20250402,28,102,2,13,0,2,8,52.21,417.68,300.48,52
12540,20250116,9,199,3,5,2,2,9,87.98,673.05,531.36,47
12541,20260316,11,38,5,7,1,1,7,98.56,620.93,483.84,40
12542,20250907,10,166,5,8,0,2,15,75.4,1131.0,790.05,75
12543,20250206,24,101,5,6,3,2,14,69.41,855.13,712.88,72
12544,20250430,29,111,2,10,3,2,8,51.63,363.48,306.48,31
12545,20251129,27,61,6,12,0,1,4,77.08,308.32,214.8,63
12546,20251117,26,189,2,14,3,2,7,18.75,115.5,90.79,106
12547,20260319,11,13,5,12,1,3,14,37.16,468.22,384.16,57
12548,20250114,10,43,5,2,2,3,25,36.83,782.64,593.75,85
12549,20250207,27,64,6,14,1,2,6,24.93,134.62,105.0,76
12550,20250120,12,115,4,4,1,1,19,102.58,1754.12,1302.45,144
12551,20250801,7,85,4,7,0,1,10,74.13,741.3,546.0,42
12552,20260128,26,186,3,2,0,2,8,96.6,772.8,569.52,59
12553,20251225,15,37,6,10,0,3,11,73.41,807.51,564.41,25
12554,20250424,3,114,3,5,2,3,10,119.45,1015.32,796.5,49
12555,20251221,27,97,2,13,0,2,16,113.67,1818.72,1190.88,53
12556,20251221,9,62,5,3,0,1,18,55.29,995.22,674.64,128
12557,20250414,10,5,3,7,0,1,4,77.34,309.36,207.0,20
12558,20260209,16,163,3,4,3,2,8,41.04,288.92,221.84,43
12559,20250817,9,41,1,3,3,1,1,6.46,5.68,5.0,6
12560,20250202,25,28,5,9,0,3,35,33.08,1157.8,815.85,151
12561,20250730,21,115,4,4,1,2,15,102.64,1385.64,1028.25,117
12562,20260220,17,31,3,7,2,2,29,137.04,3378.04,2765.15,94
12563,20260111,7,128,5,1,0,3,6,90.15,540.9,360.12,67
12564,20250525,15,147,1,15,0,2,12,70.98,851.76,557.28,59
12565,20260213,9,46,6,2,0,2,3,58.32,174.96,129.33,27
12566,20250730,29,14,5,7,0,3,12,58.78,705.36,459.84,56
12567,20250906,24,20,3,14,0,1,6,91.2,547.2,390.36,21
12568,20250216,4,11,4,4,0,1,4,40.31,161.24,112.56,9
12569,20260623,16,97,2,13,4,2,5,109.82,439.28,372.15,31
12570,20260329,24,76,3,8,0,3,35,69.6,2436.0,1796.55,193
12571,20250416,16,156,4,15,0,2,7,90.61,634.27,433.51,50
12572,20251030,4,80,5,2,0,3,8,73.85,590.8,421.76,51
12573,20260226,5,131,4,9,0,3,5,19.04,95.2,67.8,21
12574,20250930,22,94,3,5,0,1,20,58.68,1173.6,858.6,141
12575,20250424,16,86,5,15,0,2,15,14.27,214.05,151.65,28
12576,20260608,17,149,5,3,0,1,19,112.15,2130.85,1469.08,42
12577,20250526,9,102,2,13,0,3,11,51.62,567.82,413.16,47
12578,20250630,8,114,3,5,1,1,11,115.83,1146.72,876.15,64
12579,20250720,13,91,3,13,3,1,11,73.13,707.9,552.97,43
12580,20260427,17,143,2,10,0,3,10,97.07,970.7,681.1,49
12581,20250928,15,61,6,12,0,2,4,79.35,317.4,214.8,63
12582,20260124,27,10,1,12,0,2,15,66.25,993.75,660.45,134
12583,20260502,6,85,4,7,0,2,13,82.26,1069.38,709.8,18
12584,20260517,15,64,6,14,0,2,23,27.22,626.06,402.5,156
12585,20260408,8,180,4,4,0,3,10,135.61,1356.1,915.5,61
12586,20260506,1,194,3,9,4,3,53,25.11,1064.66,887.22,297
12587,20260528,13,44,3,10,1,3,10,50.37,453.33,344.1,23
12588,20260620,2,86,5,15,3,2,24,13.51,285.33,242.64,56
12589,20251214,12,87,1,3,0,3,28,84.38,2362.64,1779.4,96
12590,20250313,19,45,1,10,3,2,3,39.1,103.22,82.38,8
12591,20250303,12,2,5,14,0,1,9,53.9,485.1,333.99,69
12592,20260306,21,199,3,5,0,3,12,88.28,1059.36,708.48,102
12593,20250620,9,131,4,9,0,2,6,18.33,109.98,81.36,25
12594,20260311,13,83,1,11,4,2,17,97.95,1332.12,1169.94,80
12595,20260520,27,37,6,10,3,3,9,71.24,564.22,461.79,68
12596,20251214,8,96,2,8,0,3,30,64.75,1942.5,1441.5,0
12597,20260217,16,55,3,10,4,3,8,55.58,355.71,301.12,53
12598,20250531,22,45,1,10,0,2,4,36.94,147.76,109.84,16
12599,20250823,11,192,4,3,0,2,14,79.92,1118.88,776.72,91
12600,20260606,10,132,4,6,0,2,16,64.82,1037.12,698.56,27
12601,20260318,21,62,5,3,1,2,20,54.15,974.7,749.6,161
12602,20250421,3,42,5,9,0,1,27,63.0,1701.0,1127.25,97
12603,20260521,8,154,2,7,3,1,11,109.6,1060.93,819.72,84
12604,20250927,13,122,5,2,4,3,19,47.14,716.53,589.95,78
12605,20260401,7,171,1,6,2,1,23,46.71,913.18,692.99,105
12606,20251009,17,152,2,1,0,2,24,81.61,1958.64,1363.68,96
12607,20251123,19,81,6,5,0,1,2,39.79,79.58,59.48,5
12608,20250329,29,131,4,9,0,3,4,18.1,72.4,54.24,46
12609,20250702,19,77,2,8,0,2,9,69.43,624.87,387.45,43
12610,20260126,18,19,6,7,1,2,5,53.45,240.52,192.25,23
12611,20260331,22,7,1,12,0,3,8,64.82,518.56,374.48,73
12612,20250217,7,16,5,5,0,3,14,28.22,395.08,258.58,118
12613,20250211,15,184,5,4,0,1,12,51.74,620.88,430.2,47
12614,20260110,25,169,3,1,3,1,34,64.22,1921.46,1445.0,103
12615,20250830,6,79,4,1,0,2,30,103.4,3102.0,2294.1,91
12616,20260404,9,181,6,1,0,3,30,58.36,1750.8,1227.0,117
12617,20250206,7,148,2,15,0,3,24,73.85,1772.4,1278.72,219
12618,20250708,29,28,5,9,0,2,12,34.36,412.32,279.72,43
12619,20250120,11,46,6,2,3,2,11,60.84,588.93,474.21,63
12620,20260119,10,76,3,8,0,1,3,73.02,219.06,153.99,72
12621,20260409,25,161,6,13,0,3,8,60.78,486.24,397.52,46
12622,20250326,28,131,4,9,0,2,2,18.12,36.24,27.12,19
12623,20250624,1,79,4,1,0,2,15,109.48,1642.2,1147.05,115
12624,20260402,27,168,2,5,0,1,7,33.75,236.25,166.81,39
12625,20250123,22,66,2,9,3,2,19,58.67,980.96,753.73,52
12626,20260530,26,182,1,15,2,1,25,7.0,148.75,125.0,79
12627,20260424,3,145,6,14,0,2,31,7.82,242.42,155.0,101
12628,20250324,2,140,3,15,0,2,6,30.97,185.82,124.02,33
12629,20250317,11,18,1,2,0,2,16,48.09,769.44,565.12,150
12630,20260109,26,30,3,3,0,3,3,72.16,216.48,148.68,21
12631,20250106,15,197,3,1,0,2,9,55.51,499.59,320.04,110
